"date","births","year","month","day_of_month","day_of_week"
1980-06-26,10621,1980,"Jun",26,"Thu"
1980-06-27,10688,1980,"Jun",27,"Fri"
1980-06-28,9011,1980,"Jun",28,"Sat"
1980-06-29,8820,1980,"Jun",29,"Sun"
1980-06-30,10371,1980,"Jun",30,"Mon"
1980-07-01,10921,1980,"Jul",1,"Tue"
1980-07-02,10914,1980,"Jul",2,"Wed"
1980-07-03,10694,1980,"Jul",3,"Thu"
1980-07-04,9203,1980,"Jul",4,"Fri"
1980-07-05,9228,1980,"Jul",5,"Sat"
1980-07-06,8917,1980,"Jul",6,"Sun"
1980-07-07,10484,1980,"Jul",7,"Mon"
1980-07-08,11290,1980,"Jul",8,"Tue"
1980-07-09,10800,1980,"Jul",9,"Wed"
1980-07-10,10768,1980,"Jul",10,"Thu"
1980-07-11,11078,1980,"Jul",11,"Fri"
1980-07-12,9270,1980,"Jul",12,"Sat"
1980-07-13,8943,1980,"Jul",13,"Sun"
1980-07-14,10613,1980,"Jul",14,"Mon"
1980-07-15,11095,1980,"Jul",15,"Tue"
1980-07-16,11065,1980,"Jul",16,"Wed"
1980-07-17,11062,1980,"Jul",17,"Thu"
1980-07-18,10696,1980,"Jul",18,"Fri"
1980-07-19,9191,1980,"Jul",19,"Sat"
1980-07-20,9129,1980,"Jul",20,"Sun"
1980-07-21,10853,1980,"Jul",21,"Mon"
1980-07-22,11067,1980,"Jul",22,"Tue"
1980-07-23,10616,1980,"Jul",23,"Wed"
1980-07-24,10615,1980,"Jul",24,"Thu"
1980-07-25,10785,1980,"Jul",25,"Fri"
1980-07-26,9429,1980,"Jul",26,"Sat"
1980-07-27,9139,1980,"Jul",27,"Sun"
1980-07-28,10926,1980,"Jul",28,"Mon"
1980-07-29,11461,1980,"Jul",29,"Tue"
1980-07-30,11126,1980,"Jul",30,"Wed"
1980-07-31,10975,1980,"Jul",31,"Thu"
1980-08-01,11006,1980,"Aug",1,"Fri"
1980-08-02,9585,1980,"Aug",2,"Sat"
1980-08-03,9176,1980,"Aug",3,"Sun"
1980-08-04,10783,1980,"Aug",4,"Mon"
1980-08-05,11194,1980,"Aug",5,"Tue"
1980-08-06,10785,1980,"Aug",6,"Wed"
1980-08-07,11044,1980,"Aug",7,"Thu"
1980-08-08,11492,1980,"Aug",8,"Fri"
1980-08-09,9466,1980,"Aug",9,"Sat"
1980-08-10,9145,1980,"Aug",10,"Sun"
1980-08-11,11026,1980,"Aug",11,"Mon"
1980-08-12,11371,1980,"Aug",12,"Tue"
1980-08-13,10923,1980,"Aug",13,"Wed"
1980-08-14,10756,1980,"Aug",14,"Thu"
1980-08-15,10897,1980,"Aug",15,"Fri"
1980-08-16,9361,1980,"Aug",16,"Sat"
1980-08-17,9001,1980,"Aug",17,"Sun"
1980-08-18,10933,1980,"Aug",18,"Mon"
1980-08-19,11193,1980,"Aug",19,"Tue"
1980-08-20,10942,1980,"Aug",20,"Wed"
1980-08-21,10811,1980,"Aug",21,"Thu"
1980-08-22,10779,1980,"Aug",22,"Fri"
1980-08-23,9271,1980,"Aug",23,"Sat"
1980-08-24,9103,1980,"Aug",24,"Sun"
1980-08-25,10910,1980,"Aug",25,"Mon"
1980-08-26,11151,1980,"Aug",26,"Tue"
1980-08-27,11005,1980,"Aug",27,"Wed"
1980-08-28,11007,1980,"Aug",28,"Thu"
1980-08-29,10925,1980,"Aug",29,"Fri"
1980-08-30,9510,1980,"Aug",30,"Sat"
1980-08-31,9092,1980,"Aug",31,"Sun"
1980-09-01,9129,1980,"Sep",1,"Mon"
1980-09-02,11057,1980,"Sep",2,"Tue"
1980-09-03,11174,1980,"Sep",3,"Wed"
1980-09-04,11039,1980,"Sep",4,"Thu"
1980-09-05,11013,1980,"Sep",5,"Fri"
1980-09-06,9545,1980,"Sep",6,"Sat"
1980-09-07,9287,1980,"Sep",7,"Sun"
1980-09-08,10900,1980,"Sep",8,"Mon"
1980-09-09,11019,1980,"Sep",9,"Tue"
1980-09-10,11003,1980,"Sep",10,"Wed"
1980-09-11,10796,1980,"Sep",11,"Thu"
1980-09-12,11198,1980,"Sep",12,"Fri"
1980-09-13,9673,1980,"Sep",13,"Sat"
1980-09-14,9499,1980,"Sep",14,"Sun"
1980-09-15,11424,1980,"Sep",15,"Mon"
1980-09-16,11414,1980,"Sep",16,"Tue"
1980-09-17,11292,1980,"Sep",17,"Wed"
1980-09-18,11317,1980,"Sep",18,"Thu"
1980-09-19,11326,1980,"Sep",19,"Fri"
1980-09-20,9967,1980,"Sep",20,"Sat"
1980-09-21,9773,1980,"Sep",21,"Sun"
1980-09-22,11613,1980,"Sep",22,"Mon"
1980-09-23,11722,1980,"Sep",23,"Tue"
1980-09-24,11333,1980,"Sep",24,"Wed"
1980-09-25,10977,1980,"Sep",25,"Thu"
1980-09-26,11163,1980,"Sep",26,"Fri"
1980-09-27,9754,1980,"Sep",27,"Sat"
1980-09-28,9263,1980,"Sep",28,"Sun"
1980-09-29,11099,1980,"Sep",29,"Mon"
1980-09-30,11301,1980,"Sep",30,"Tue"
1980-10-01,11104,1980,"Oct",1,"Wed"
1980-10-02,10929,1980,"Oct",2,"Thu"
1980-10-03,11048,1980,"Oct",3,"Fri"
1980-10-04,9352,1980,"Oct",4,"Sat"
1980-10-05,9013,1980,"Oct",5,"Sun"
1980-10-06,10539,1980,"Oct",6,"Mon"
1980-10-07,10602,1980,"Oct",7,"Tue"
1980-10-08,10827,1980,"Oct",8,"Wed"
1980-10-09,10684,1980,"Oct",9,"Thu"
1980-10-10,10754,1980,"Oct",10,"Fri"
1980-10-11,8984,1980,"Oct",11,"Sat"
1980-10-12,8674,1980,"Oct",12,"Sun"
1980-10-13,10093,1980,"Oct",13,"Mon"
1980-10-14,10612,1980,"Oct",14,"Tue"
1980-10-15,10580,1980,"Oct",15,"Wed"
1980-10-16,10232,1980,"Oct",16,"Thu"
1980-10-17,10328,1980,"Oct",17,"Fri"
1980-10-18,8970,1980,"Oct",18,"Sat"
1980-10-19,8669,1980,"Oct",19,"Sun"
1980-10-20,10289,1980,"Oct",20,"Mon"
1980-10-21,10373,1980,"Oct",21,"Tue"
1980-10-22,10089,1980,"Oct",22,"Wed"
1980-10-23,10051,1980,"Oct",23,"Thu"
1980-10-24,10380,1980,"Oct",24,"Fri"
1980-10-25,8870,1980,"Oct",25,"Sat"
1980-10-26,9159,1980,"Oct",26,"Sun"
1980-10-27,10100,1980,"Oct",27,"Mon"
1980-10-28,10327,1980,"Oct",28,"Tue"
1980-10-29,10081,1980,"Oct",29,"Wed"
1980-10-30,9982,1980,"Oct",30,"Thu"
1980-10-31,10101,1980,"Oct",31,"Fri"
1980-11-01,8851,1980,"Nov",1,"Sat"
1980-11-02,8641,1980,"Nov",2,"Sun"
1980-11-03,10289,1980,"Nov",3,"Mon"
1980-11-04,10465,1980,"Nov",4,"Tue"
1980-11-05,10373,1980,"Nov",5,"Wed"
1980-11-06,10128,1980,"Nov",6,"Thu"
1980-11-07,10517,1980,"Nov",7,"Fri"
1980-11-08,8906,1980,"Nov",8,"Sat"
1980-11-09,8745,1980,"Nov",9,"Sun"
1980-11-10,10249,1980,"Nov",10,"Mon"
1980-11-11,10326,1980,"Nov",11,"Tue"
1980-11-12,10059,1980,"Nov",12,"Wed"
1980-11-13,9930,1980,"Nov",13,"Thu"
1980-11-14,10413,1980,"Nov",14,"Fri"
1980-11-15,8829,1980,"Nov",15,"Sat"
1980-11-16,8563,1980,"Nov",16,"Sun"
1980-11-17,10175,1980,"Nov",17,"Mon"
1980-11-18,10500,1980,"Nov",18,"Tue"
1980-11-19,10180,1980,"Nov",19,"Wed"
1980-11-20,9977,1980,"Nov",20,"Thu"
1980-11-21,10243,1980,"Nov",21,"Fri"
1980-11-22,8680,1980,"Nov",22,"Sat"
1980-11-23,8443,1980,"Nov",23,"Sun"
1980-11-24,10447,1980,"Nov",24,"Mon"
1980-11-25,10496,1980,"Nov",25,"Tue"
1980-11-26,10236,1980,"Nov",26,"Wed"
1980-11-27,8134,1980,"Nov",27,"Thu"
1980-11-28,9649,1980,"Nov",28,"Fri"
1980-11-29,8821,1980,"Nov",29,"Sat"
1980-11-30,8830,1980,"Nov",30,"Sun"
1980-12-01,10225,1980,"Dec",1,"Mon"
1980-12-02,10711,1980,"Dec",2,"Tue"
1980-12-03,10105,1980,"Dec",3,"Wed"
1980-12-04,9925,1980,"Dec",4,"Thu"
1980-12-05,10288,1980,"Dec",5,"Fri"
1980-12-06,8659,1980,"Dec",6,"Sat"
1980-12-07,8513,1980,"Dec",7,"Sun"
1980-12-08,10368,1980,"Dec",8,"Mon"
1980-12-09,10322,1980,"Dec",9,"Tue"
1980-12-10,10120,1980,"Dec",10,"Wed"
1980-12-11,9998,1980,"Dec",11,"Thu"
1980-12-12,10039,1980,"Dec",12,"Fri"
1980-12-13,8758,1980,"Dec",13,"Sat"
1980-12-14,8523,1980,"Dec",14,"Sun"
1980-12-15,10508,1980,"Dec",15,"Mon"
1980-12-16,10772,1980,"Dec",16,"Tue"
1980-12-17,10524,1980,"Dec",17,"Wed"
1980-12-18,10580,1980,"Dec",18,"Thu"
1980-12-19,10662,1980,"Dec",19,"Fri"
1980-12-20,8526,1980,"Dec",20,"Sat"
1980-12-21,8289,1980,"Dec",21,"Sun"
1980-12-22,10035,1980,"Dec",22,"Mon"
1980-12-23,10118,1980,"Dec",23,"Tue"
1980-12-24,8979,1980,"Dec",24,"Wed"
1980-12-25,7979,1980,"Dec",25,"Thu"
1980-12-26,9313,1980,"Dec",26,"Fri"
1980-12-27,8748,1980,"Dec",27,"Sat"
1980-12-28,8576,1980,"Dec",28,"Sun"
1980-12-29,10881,1980,"Dec",29,"Mon"
1980-12-30,11603,1980,"Dec",30,"Tue"
1980-12-31,10947,1980,"Dec",31,"Wed"
1981-01-01,8299,1981,"Jan",1,"Thu"
1981-01-02,9045,1981,"Jan",2,"Fri"
1981-01-03,8458,1981,"Jan",3,"Sat"
1981-01-04,8295,1981,"Jan",4,"Sun"
1981-01-05,9614,1981,"Jan",5,"Mon"
1981-01-06,10128,1981,"Jan",6,"Tue"
1981-01-07,10140,1981,"Jan",7,"Wed"
1981-01-08,9423,1981,"Jan",8,"Thu"
1981-01-09,9702,1981,"Jan",9,"Fri"
1981-01-10,8449,1981,"Jan",10,"Sat"
1981-01-11,8276,1981,"Jan",11,"Sun"
1981-01-12,9900,1981,"Jan",12,"Mon"
1981-01-13,10163,1981,"Jan",13,"Tue"
1981-01-14,10419,1981,"Jan",14,"Wed"
1981-01-15,10157,1981,"Jan",15,"Thu"
1981-01-16,10164,1981,"Jan",16,"Fri"
1981-01-17,8601,1981,"Jan",17,"Sat"
1981-01-18,8402,1981,"Jan",18,"Sun"
1981-01-19,10368,1981,"Jan",19,"Mon"
1981-01-20,10455,1981,"Jan",20,"Tue"
1981-01-21,10166,1981,"Jan",21,"Wed"
1981-01-22,10003,1981,"Jan",22,"Thu"
1981-01-23,10123,1981,"Jan",23,"Fri"
1981-01-24,8825,1981,"Jan",24,"Sat"
1981-01-25,8369,1981,"Jan",25,"Sun"
1981-01-26,10213,1981,"Jan",26,"Mon"
1981-01-27,10346,1981,"Jan",27,"Tue"
1981-01-28,10145,1981,"Jan",28,"Wed"
1981-01-29,9874,1981,"Jan",29,"Thu"
1981-01-30,10106,1981,"Jan",30,"Fri"
1981-01-31,8457,1981,"Jan",31,"Sat"
1981-02-01,8474,1981,"Feb",1,"Sun"
1981-02-02,10285,1981,"Feb",2,"Mon"
1981-02-03,10231,1981,"Feb",3,"Tue"
1981-02-04,10083,1981,"Feb",4,"Wed"
1981-02-05,9985,1981,"Feb",5,"Thu"
1981-02-06,10099,1981,"Feb",6,"Fri"
1981-02-07,8563,1981,"Feb",7,"Sat"
1981-02-08,8611,1981,"Feb",8,"Sun"
1981-02-09,10313,1981,"Feb",9,"Mon"
1981-02-10,10355,1981,"Feb",10,"Tue"
1981-02-11,10112,1981,"Feb",11,"Wed"
1981-02-12,10332,1981,"Feb",12,"Thu"
1981-02-13,9670,1981,"Feb",13,"Fri"
1981-02-14,9114,1981,"Feb",14,"Sat"
1981-02-15,8538,1981,"Feb",15,"Sun"
1981-02-16,9796,1981,"Feb",16,"Mon"
1981-02-17,10409,1981,"Feb",17,"Tue"
1981-02-18,10313,1981,"Feb",18,"Wed"
1981-02-19,10337,1981,"Feb",19,"Thu"
1981-02-20,10368,1981,"Feb",20,"Fri"
1981-02-21,8975,1981,"Feb",21,"Sat"
1981-02-22,8657,1981,"Feb",22,"Sun"
1981-02-23,10157,1981,"Feb",23,"Mon"
1981-02-24,10423,1981,"Feb",24,"Tue"
1981-02-25,10270,1981,"Feb",25,"Wed"
1981-02-26,10054,1981,"Feb",26,"Thu"
1981-02-27,10226,1981,"Feb",27,"Fri"
1981-02-28,8892,1981,"Feb",28,"Sat"
1981-03-01,8534,1981,"Mar",1,"Sun"
1981-03-02,10130,1981,"Mar",2,"Mon"
1981-03-03,10471,1981,"Mar",3,"Tue"
1981-03-04,10277,1981,"Mar",4,"Wed"
1981-03-05,10168,1981,"Mar",5,"Thu"
1981-03-06,10134,1981,"Mar",6,"Fri"
1981-03-07,8697,1981,"Mar",7,"Sat"
1981-03-08,8369,1981,"Mar",8,"Sun"
1981-03-09,9912,1981,"Mar",9,"Mon"
1981-03-10,10348,1981,"Mar",10,"Tue"
1981-03-11,10184,1981,"Mar",11,"Wed"
1981-03-12,10137,1981,"Mar",12,"Thu"
1981-03-13,9961,1981,"Mar",13,"Fri"
1981-03-14,8937,1981,"Mar",14,"Sat"
1981-03-15,8338,1981,"Mar",15,"Sun"
1981-03-16,10269,1981,"Mar",16,"Mon"
1981-03-17,10731,1981,"Mar",17,"Tue"
1981-03-18,10129,1981,"Mar",18,"Wed"
1981-03-19,10030,1981,"Mar",19,"Thu"
1981-03-20,10184,1981,"Mar",20,"Fri"
1981-03-21,8773,1981,"Mar",21,"Sat"
1981-03-22,8458,1981,"Mar",22,"Sun"
1981-03-23,10040,1981,"Mar",23,"Mon"
1981-03-24,10453,1981,"Mar",24,"Tue"
1981-03-25,10090,1981,"Mar",25,"Wed"
1981-03-26,10193,1981,"Mar",26,"Thu"
1981-03-27,10454,1981,"Mar",27,"Fri"
1981-03-28,8835,1981,"Mar",28,"Sat"
1981-03-29,8532,1981,"Mar",29,"Sun"
1981-03-30,10063,1981,"Mar",30,"Mon"
1981-03-31,10327,1981,"Mar",31,"Tue"
1981-04-01,9860,1981,"Apr",1,"Wed"
1981-04-02,10004,1981,"Apr",2,"Thu"
1981-04-03,10151,1981,"Apr",3,"Fri"
1981-04-04,8888,1981,"Apr",4,"Sat"
1981-04-05,8378,1981,"Apr",5,"Sun"
1981-04-06,9988,1981,"Apr",6,"Mon"
1981-04-07,10356,1981,"Apr",7,"Tue"
1981-04-08,10034,1981,"Apr",8,"Wed"
1981-04-09,10052,1981,"Apr",9,"Thu"
1981-04-10,10115,1981,"Apr",10,"Fri"
1981-04-11,8702,1981,"Apr",11,"Sat"
1981-04-12,8338,1981,"Apr",12,"Sun"
1981-04-13,9736,1981,"Apr",13,"Mon"
1981-04-14,10277,1981,"Apr",14,"Tue"
1981-04-15,9966,1981,"Apr",15,"Wed"
1981-04-16,9634,1981,"Apr",16,"Thu"
1981-04-17,9593,1981,"Apr",17,"Fri"
1981-04-18,8349,1981,"Apr",18,"Sat"
1981-04-19,8122,1981,"Apr",19,"Sun"
1981-04-20,9558,1981,"Apr",20,"Mon"
1981-04-21,10155,1981,"Apr",21,"Tue"
1981-04-22,9992,1981,"Apr",22,"Wed"
1981-04-23,10078,1981,"Apr",23,"Thu"
1981-04-24,9921,1981,"Apr",24,"Fri"
1981-04-25,8431,1981,"Apr",25,"Sat"
1981-04-26,7756,1981,"Apr",26,"Sun"
1981-04-27,9657,1981,"Apr",27,"Mon"
1981-04-28,10242,1981,"Apr",28,"Tue"
1981-04-29,9959,1981,"Apr",29,"Wed"
1981-04-30,9675,1981,"Apr",30,"Thu"
1981-05-01,10047,1981,"May",1,"Fri"
1981-05-02,8329,1981,"May",2,"Sat"
1981-05-03,8115,1981,"May",3,"Sun"
1981-05-04,9755,1981,"May",4,"Mon"
1981-05-05,10383,1981,"May",5,"Tue"
1981-05-06,9884,1981,"May",6,"Wed"
1981-05-07,9906,1981,"May",7,"Thu"
1981-05-08,10086,1981,"May",8,"Fri"
1981-05-09,8354,1981,"May",9,"Sat"
1981-05-10,8504,1981,"May",10,"Sun"
1981-05-11,9942,1981,"May",11,"Mon"
1981-05-12,10076,1981,"May",12,"Tue"
1981-05-13,9895,1981,"May",13,"Wed"
1981-05-14,10145,1981,"May",14,"Thu"
1981-05-15,10195,1981,"May",15,"Fri"
1981-05-16,8518,1981,"May",16,"Sat"
1981-05-17,8194,1981,"May",17,"Sun"
1981-05-18,10159,1981,"May",18,"Mon"
1981-05-19,10309,1981,"May",19,"Tue"
1981-05-20,10086,1981,"May",20,"Wed"
1981-05-21,10182,1981,"May",21,"Thu"
1981-05-22,10424,1981,"May",22,"Fri"
1981-05-23,8760,1981,"May",23,"Sat"
1981-05-24,8344,1981,"May",24,"Sun"
1981-05-25,8843,1981,"May",25,"Mon"
1981-05-26,10471,1981,"May",26,"Tue"
1981-05-27,10674,1981,"May",27,"Wed"
1981-05-28,10400,1981,"May",28,"Thu"
1981-05-29,10411,1981,"May",29,"Fri"
1981-05-30,8852,1981,"May",30,"Sat"
1981-05-31,8598,1981,"May",31,"Sun"
1981-06-01,10077,1981,"Jun",1,"Mon"
1981-06-02,10355,1981,"Jun",2,"Tue"
1981-06-03,10195,1981,"Jun",3,"Wed"
1981-06-04,10208,1981,"Jun",4,"Thu"
1981-06-05,10366,1981,"Jun",5,"Fri"
1981-06-06,8965,1981,"Jun",6,"Sat"
1981-06-07,8638,1981,"Jun",7,"Sun"
1981-06-08,10206,1981,"Jun",8,"Mon"
1981-06-09,10569,1981,"Jun",9,"Tue"
1981-06-10,10379,1981,"Jun",10,"Wed"
1981-06-11,10131,1981,"Jun",11,"Thu"
1981-06-12,10162,1981,"Jun",12,"Fri"
1981-06-13,8853,1981,"Jun",13,"Sat"
1981-06-14,8484,1981,"Jun",14,"Sun"
1981-06-15,10182,1981,"Jun",15,"Mon"
1981-06-16,10749,1981,"Jun",16,"Tue"
1981-06-17,10414,1981,"Jun",17,"Wed"
1981-06-18,10072,1981,"Jun",18,"Thu"
1981-06-19,10522,1981,"Jun",19,"Fri"
1981-06-20,9012,1981,"Jun",20,"Sat"
1981-06-21,8713,1981,"Jun",21,"Sun"
1981-06-22,10597,1981,"Jun",22,"Mon"
1981-06-23,10540,1981,"Jun",23,"Tue"
1981-06-24,10325,1981,"Jun",24,"Wed"
1981-06-25,10377,1981,"Jun",25,"Thu"
1981-06-26,10524,1981,"Jun",26,"Fri"
1981-06-27,8649,1981,"Jun",27,"Sat"
1981-06-28,8599,1981,"Jun",28,"Sun"
1981-06-29,10502,1981,"Jun",29,"Mon"
1981-06-30,11057,1981,"Jun",30,"Tue"
1981-07-01,10679,1981,"Jul",1,"Wed"
1981-07-02,10657,1981,"Jul",2,"Thu"
1981-07-03,9717,1981,"Jul",3,"Fri"
1981-07-04,8935,1981,"Jul",4,"Sat"
1981-07-05,8875,1981,"Jul",5,"Sun"
1981-07-06,10602,1981,"Jul",6,"Mon"
1981-07-07,11498,1981,"Jul",7,"Tue"
1981-07-08,11205,1981,"Jul",8,"Wed"
1981-07-09,11146,1981,"Jul",9,"Thu"
1981-07-10,11364,1981,"Jul",10,"Fri"
1981-07-11,9452,1981,"Jul",11,"Sat"
1981-07-12,8997,1981,"Jul",12,"Sun"
1981-07-13,10618,1981,"Jul",13,"Mon"
1981-07-14,11577,1981,"Jul",14,"Tue"
1981-07-15,11108,1981,"Jul",15,"Wed"
1981-07-16,10942,1981,"Jul",16,"Thu"
1981-07-17,11126,1981,"Jul",17,"Fri"
1981-07-18,9333,1981,"Jul",18,"Sat"
1981-07-19,8993,1981,"Jul",19,"Sun"
1981-07-20,11111,1981,"Jul",20,"Mon"
1981-07-21,11313,1981,"Jul",21,"Tue"
1981-07-22,11064,1981,"Jul",22,"Wed"
1981-07-23,10965,1981,"Jul",23,"Thu"
1981-07-24,11010,1981,"Jul",24,"Fri"
1981-07-25,9430,1981,"Jul",25,"Sat"
1981-07-26,9254,1981,"Jul",26,"Sun"
1981-07-27,10893,1981,"Jul",27,"Mon"
1981-07-28,11479,1981,"Jul",28,"Tue"
1981-07-29,11211,1981,"Jul",29,"Wed"
1981-07-30,11000,1981,"Jul",30,"Thu"
1981-07-31,11211,1981,"Jul",31,"Fri"
1981-08-01,9733,1981,"Aug",1,"Sat"
1981-08-02,9276,1981,"Aug",2,"Sun"
1981-08-03,11152,1981,"Aug",3,"Mon"
1981-08-04,11697,1981,"Aug",4,"Tue"
1981-08-05,11438,1981,"Aug",5,"Wed"
1981-08-06,11153,1981,"Aug",6,"Thu"
1981-08-07,11256,1981,"Aug",7,"Fri"
1981-08-08,9803,1981,"Aug",8,"Sat"
1981-08-09,9360,1981,"Aug",9,"Sun"
1981-08-10,11052,1981,"Aug",10,"Mon"
1981-08-11,11242,1981,"Aug",11,"Tue"
1981-08-12,11357,1981,"Aug",12,"Wed"
1981-08-13,11088,1981,"Aug",13,"Thu"
1981-08-14,11433,1981,"Aug",14,"Fri"
1981-08-15,9628,1981,"Aug",15,"Sat"
1981-08-16,9282,1981,"Aug",16,"Sun"
1981-08-17,11048,1981,"Aug",17,"Mon"
1981-08-18,11407,1981,"Aug",18,"Tue"
1981-08-19,11059,1981,"Aug",19,"Wed"
1981-08-20,10956,1981,"Aug",20,"Thu"
1981-08-21,11091,1981,"Aug",21,"Fri"
1981-08-22,9740,1981,"Aug",22,"Sat"
1981-08-23,9225,1981,"Aug",23,"Sun"
1981-08-24,11147,1981,"Aug",24,"Mon"
1981-08-25,11407,1981,"Aug",25,"Tue"
1981-08-26,11198,1981,"Aug",26,"Wed"
1981-08-27,11059,1981,"Aug",27,"Thu"
1981-08-28,11260,1981,"Aug",28,"Fri"
1981-08-29,9667,1981,"Aug",29,"Sat"
1981-08-30,9261,1981,"Aug",30,"Sun"
1981-08-31,11050,1981,"Aug",31,"Mon"
1981-09-01,11156,1981,"Sep",1,"Tue"
1981-09-02,10922,1981,"Sep",2,"Wed"
1981-09-03,10894,1981,"Sep",3,"Thu"
1981-09-04,11180,1981,"Sep",4,"Fri"
1981-09-05,9354,1981,"Sep",5,"Sat"
1981-09-06,9095,1981,"Sep",6,"Sun"
1981-09-07,9213,1981,"Sep",7,"Mon"
1981-09-08,11071,1981,"Sep",8,"Tue"
1981-09-09,11356,1981,"Sep",9,"Wed"
1981-09-10,11245,1981,"Sep",10,"Thu"
1981-09-11,11471,1981,"Sep",11,"Fri"
1981-09-12,9561,1981,"Sep",12,"Sat"
1981-09-13,9396,1981,"Sep",13,"Sun"
1981-09-14,11377,1981,"Sep",14,"Mon"
1981-09-15,11422,1981,"Sep",15,"Tue"
1981-09-16,11365,1981,"Sep",16,"Wed"
1981-09-17,11071,1981,"Sep",17,"Thu"
1981-09-18,11148,1981,"Sep",18,"Fri"
1981-09-19,9609,1981,"Sep",19,"Sat"
1981-09-20,9532,1981,"Sep",20,"Sun"
1981-09-21,11262,1981,"Sep",21,"Mon"
1981-09-22,11488,1981,"Sep",22,"Tue"
1981-09-23,11281,1981,"Sep",23,"Wed"
1981-09-24,11201,1981,"Sep",24,"Thu"
1981-09-25,11460,1981,"Sep",25,"Fri"
1981-09-26,9703,1981,"Sep",26,"Sat"
1981-09-27,9337,1981,"Sep",27,"Sun"
1981-09-28,11341,1981,"Sep",28,"Mon"
1981-09-29,11074,1981,"Sep",29,"Tue"
1981-09-30,10992,1981,"Sep",30,"Wed"
1981-10-01,10881,1981,"Oct",1,"Thu"
1981-10-02,11018,1981,"Oct",2,"Fri"
1981-10-03,9318,1981,"Oct",3,"Sat"
1981-10-04,8905,1981,"Oct",4,"Sun"
1981-10-05,10874,1981,"Oct",5,"Mon"
1981-10-06,10899,1981,"Oct",6,"Tue"
1981-10-07,10483,1981,"Oct",7,"Wed"
1981-10-08,10405,1981,"Oct",8,"Thu"
1981-10-09,10905,1981,"Oct",9,"Fri"
1981-10-10,9313,1981,"Oct",10,"Sat"
1981-10-11,8756,1981,"Oct",11,"Sun"
1981-10-12,10372,1981,"Oct",12,"Mon"
1981-10-13,10616,1981,"Oct",13,"Tue"
1981-10-14,10214,1981,"Oct",14,"Wed"
1981-10-15,10456,1981,"Oct",15,"Thu"
1981-10-16,10716,1981,"Oct",16,"Fri"
1981-10-17,8537,1981,"Oct",17,"Sat"
1981-10-18,8540,1981,"Oct",18,"Sun"
1981-10-19,10023,1981,"Oct",19,"Mon"
1981-10-20,10277,1981,"Oct",20,"Tue"
1981-10-21,10460,1981,"Oct",21,"Wed"
1981-10-22,10267,1981,"Oct",22,"Thu"
1981-10-23,10316,1981,"Oct",23,"Fri"
1981-10-24,8687,1981,"Oct",24,"Sat"
1981-10-25,8733,1981,"Oct",25,"Sun"
1981-10-26,10044,1981,"Oct",26,"Mon"
1981-10-27,10452,1981,"Oct",27,"Tue"
1981-10-28,10153,1981,"Oct",28,"Wed"
1981-10-29,10111,1981,"Oct",29,"Thu"
1981-10-30,10302,1981,"Oct",30,"Fri"
1981-10-31,8643,1981,"Oct",31,"Sat"
1981-11-01,8358,1981,"Nov",1,"Sun"
1981-11-02,10303,1981,"Nov",2,"Mon"
1981-11-03,10397,1981,"Nov",3,"Tue"
1981-11-04,10350,1981,"Nov",4,"Wed"
1981-11-05,10315,1981,"Nov",5,"Thu"
1981-11-06,10678,1981,"Nov",6,"Fri"
1981-11-07,8797,1981,"Nov",7,"Sat"
1981-11-08,8471,1981,"Nov",8,"Sun"
1981-11-09,10155,1981,"Nov",9,"Mon"
1981-11-10,10356,1981,"Nov",10,"Tue"
1981-11-11,10050,1981,"Nov",11,"Wed"
1981-11-12,10256,1981,"Nov",12,"Thu"
1981-11-13,9919,1981,"Nov",13,"Fri"
1981-11-14,8796,1981,"Nov",14,"Sat"
1981-11-15,8499,1981,"Nov",15,"Sun"
1981-11-16,10453,1981,"Nov",16,"Mon"
1981-11-17,10765,1981,"Nov",17,"Tue"
1981-11-18,10144,1981,"Nov",18,"Wed"
1981-11-19,10224,1981,"Nov",19,"Thu"
1981-11-20,10574,1981,"Nov",20,"Fri"
1981-11-21,8746,1981,"Nov",21,"Sat"
1981-11-22,8427,1981,"Nov",22,"Sun"
1981-11-23,10335,1981,"Nov",23,"Mon"
1981-11-24,10528,1981,"Nov",24,"Tue"
1981-11-25,10452,1981,"Nov",25,"Wed"
1981-11-26,8154,1981,"Nov",26,"Thu"
1981-11-27,9650,1981,"Nov",27,"Fri"
1981-11-28,8487,1981,"Nov",28,"Sat"
1981-11-29,8528,1981,"Nov",29,"Sun"
1981-11-30,10217,1981,"Nov",30,"Mon"
1981-12-01,10880,1981,"Dec",1,"Tue"
1981-12-02,10456,1981,"Dec",2,"Wed"
1981-12-03,10113,1981,"Dec",3,"Thu"
1981-12-04,9920,1981,"Dec",4,"Fri"
1981-12-05,8560,1981,"Dec",5,"Sat"
1981-12-06,8316,1981,"Dec",6,"Sun"
1981-12-07,10090,1981,"Dec",7,"Mon"
1981-12-08,10621,1981,"Dec",8,"Tue"
1981-12-09,10112,1981,"Dec",9,"Wed"
1981-12-10,9935,1981,"Dec",10,"Thu"
1981-12-11,10164,1981,"Dec",11,"Fri"
1981-12-12,8635,1981,"Dec",12,"Sat"
1981-12-13,8284,1981,"Dec",13,"Sun"
1981-12-14,10365,1981,"Dec",14,"Mon"
1981-12-15,10799,1981,"Dec",15,"Tue"
1981-12-16,10333,1981,"Dec",16,"Wed"
1981-12-17,10672,1981,"Dec",17,"Thu"
